
code	|	name	|	preferred name	|	taxid
1	|	Labrenzia aggregata	|	Roseibium aggregatum	|	187304
1	|	Anaerophaga sp.	|	 	|	1872522
1	|	Listeria welshimeri	|	 	|	1643
1	|	Nitratiruptor sp.	|	 	|	2081525
1	|	Sagittula stellata	|	 	|	52603
1	|	Algoriphagus sp.	|	 	|	1872435
1	|	Actinocatenispora sera	|	 	|	390989
1	|	Thermosipho melanesiensis	|	 	|	46541
1	|	Ehrlichia sp.	|	 	|	29502
1	|	Burkholderia phymatum	|	Paraburkholderia phymatum	|	148447
1	|	Vibrionales bacterium	|	 	|	1889776
1	|	Kordia algicida	|	 	|	221066
1	|	Caminibacter mediatlanticus	|	 	|	291048
1	|	Roseobacter litoralis	|	 	|	42443
1	|	Limnobacter sp.	|	 	|	2003368
1	|	Stenotrophomonas sp.	|	 	|	69392
1	|	Flavobacteriales bacterium	|	 	|	2021391
1	|	Octadecabacter arcticus	|	 	|	53946
1	|	Oceanibulbus indolifex	|	Sulfitobacter indolifex	|	225422
1	|	Plesiocystis pacifica	|	 	|	191768
1	|	Octadecabacter antarcticus	|	 	|	1217908
1	|	Verminephrobacter eiseniae	|	 	|	364317
1	|	Alcanivorax pacificus	|	 	|	1306787
1	|	Nitratireductor pacificus	|	 	|	1231180
1	|	Shewanella woodyi	|	 	|	60961
1	|	Maricaulis maris	|	 	|	74318
1	|	Clostridium cellulolyticum	|	Ruminiclostridium cellulolyticum	|	1521
1	|	Beggiatoa alba	|	 	|	1022
1	|	Gallionella capsiferriformans	|	 	|	370405
1	|	Leptothrix cholodnii	|	 	|	34029
1	|	Beijerinckia indica	|	 	|	533
1	|	Methylocapsa acidiphila	|	 	|	133552
1	|	Methylocella silvestris	|	 	|	199596
1	|	Brachybacterium phenoliresistens	|	 	|	396014
1	|	Staphylococcus carnosus	|	 	|	1281
2	|	Thioalkalivibrio sulfidophilus	|	Thioalkalivibrio sulfidiphilus	|	1033854
1	|	Marmoricola aequoreus	|	 	|	397278
1	|	Acidovorax citrulli	|	 	|	80869
1	|	Pseudobacteroides cellulosolvens	|	 	|	35825
1	|	Burkholderia phytofirmans	|	Paraburkholderia phytofirmans	|	261302
1	|	Shewanella pealeana	|	 	|	70864
1	|	Dinoroseobacter shibae	|	 	|	215813
1	|	Leeuwenhoekiella blandensis	|	 	|	360293
1	|	Geobacter lovleyi	|	Trichlorobacter lovleyi	|	313985
1	|	Terriglobus saanensis	|	 	|	870903
1	|	Corynebacterium ureicelerivorans	|	 	|	401472
1	|	Thermosinus carboxydivorans	|	 	|	261685
1	|	Parvibaculum lavamentivorans	|	 	|	256618
1	|	Streptomyces nodosus	|	 	|	40318
1	|	Petrotoga mobilis	|	 	|	69499
1	|	Anaeromyxobacter sp.	|	 	|	1872521
1	|	Lentzea albidocapillata	|	 	|	40571
1	|	Streptacidiphilus anmyonensis	|	 	|	405782
1	|	Thioploca ingrica	|	 	|	40754
1	|	Nocardioidaceae bacterium	|	 	|	1871072
1	|	Gramella forsetii	|	 	|	411153
1	|	Streptacidiphilus melanogenes	|	 	|	411235
1	|	Ruminococcus obeum	|	Blautia obeum	|	40520
1	|	Eubacterium ventriosum	|	 	|	39496
1	|	Desulfovibrio piger	|	 	|	901
1	|	Pseudoflavonifractor capillosus	|	 	|	106588
1	|	Eubacterium hallii	|	Anaerobutyricum hallii	|	39488
1	|	Subdoligranulum variabile	|	 	|	214851
1	|	Ruminococcus callidus	|	 	|	40519
1	|	Coprococcus eutactus	|	 	|	33043
1	|	Hoeflea phototrophica	|	 	|	244596
1	|	Collinsella aerofaciens	|	 	|	74426
1	|	Candidatus Vesicomyosocius	|	 	|	2732587
1	|	Rhodospirillum centenum	|	 	|	34018
1	|	Actinopolyspora erythraea	|	 	|	414996
1	|	Ferrovum myxofaciens	|	 	|	416213
1	|	Acinetobacter rudis	|	 	|	632955
1	|	Epilithonimonas lactis	|	 	|	421072
1	|	Chryseobacterium luteum	|	 	|	421531
1	|	Cucumibacter marinus	|	 	|	1121252
1	|	Rubrobacter radiotolerans	|	 	|	42256
1	|	Shewanella sediminis	|	 	|	271097
1	|	Halomonas salina	|	 	|	42565
1	|	Clostridium leptum	|	[Clostridium] leptum	|	1535
1	|	Clostridium spiroforme	|	[Clostridium] spiroforme	|	29348
1	|	Eubacterium dolichum	|	Amedibacillus dolichus	|	31971
1	|	Ammonifex degensii	|	 	|	42838
1	|	Neorickettsia risticii	|	 	|	950
1	|	Neisseria mucosa	|	 	|	488
1	|	Idiomarina salinarum	|	Pseudidiomarina salinarum	|	435908
1	|	Sulfurihydrogenibium sp.	|	 	|	2053621
1	|	Streptacidiphilus jeojiense	|	 	|	436229
1	|	Halomonas caseinilytica	|	 	|	438744
1	|	Azorhizobium caulinodans	|	 	|	7
1	|	Methylomarinum vadi	|	 	|	438855
1	|	Bacillus selenitireducens	|	Salisediminibacterium selenitireducens	|	85683
1	|	Aeromonas bivalvium	|	 	|	440079
1	|	Streptomyces megasporus	|	 	|	44060
1	|	Methylobacterium populi	|	Methylorubrum populi	|	223967
1	|	Acholeplasma laidlawii	|	 	|	2148
1	|	Bacillus coahuilensis	|	 	|	408580
1	|	Paenibacillus durus	|	 	|	44251
1	|	Paenibacillus macerans	|	 	|	44252
1	|	Rubellimicrobium mesophilum	|	 	|	1123067
1	|	Marinobacter algicola	|	 	|	236100
1	|	Amycolicicoccus subflavus	|	Hoyosella subflava	|	639313
1	|	Marinitoga piezophila	|	 	|	149715
1	|	Bacillus acidiproducens	|	Weizmannia acidiproducens	|	1121084
1	|	Elusimicrobium minutum	|	 	|	423605
1	|	Chryseobacterium soli	|	 	|	445961
1	|	Alistipes putredinis	|	 	|	28117
1	|	Anaerofustis stercorihominis	|	 	|	214853
1	|	Clostridium bartlettii	|	Intestinibacter bartlettii	|	261299
1	|	Collinsella stercoris	|	 	|	147206
1	|	Actinosynnema mirum	|	 	|	40567
1	|	Brachybacterium faecium	|	 	|	43669
1	|	Cellulomonas flavigena	|	 	|	1711
1	|	Sanguibacter keddieii	|	 	|	60920
1	|	Stackebrandtia nassauensis	|	 	|	283811
1	|	Xylanimonas cellulosilytica	|	 	|	186189
1	|	Microbacterium profundi	|	 	|	450380
1	|	Phenylobacterium zucineum	|	 	|	284016
1	|	Catenibacterium mitsuokai	|	 	|	100886
1	|	Candidatus Amoebophilus	|	 	|	281119
1	|	Opitutus terrae	|	 	|	107709
1	|	Arthrobacter chlorophenolicus	|	Pseudarthrobacter chlorophenolicus	|	85085
1	|	Pyrinomonas methylaliphatogenes	|	 	|	454194
1	|	Glaciecola sp.	|	 	|	1905676
1	|	Salinicoccus roseus	|	 	|	45670
2	|	Candidatus Cloacamonas	|	Candidatus Cloacimonas	|	456826
1	|	Streptomyces himastatinicus	|	 	|	998084
1	|	Streptomyces pristinaespiralis	|	 	|	38300
1	|	Natranaerobius thermophilus	|	 	|	375929
1	|	Macrococcus caseolyticus	|	 	|	69966
1	|	Shewanella halifaxensis	|	 	|	271098
1	|	Methylobacterium nodulans	|	 	|	114616
1	|	Weissella hellenica	|	 	|	46256
1	|	Sphingobium chlorophenolicum	|	 	|	46429
1	|	Erwinia tasmaniensis	|	 	|	338565
1	|	Ilumatobacter coccineum	|	Ilumatobacter coccineus	|	467094
1	|	Rickettsia hoogstraalii	|	 	|	467174
1	|	Streptomyces griseoflavus	|	 	|	35619
1	|	Streptococcus gordonii	|	 	|	1302
1	|	Pedobacter oryzae	|	Daejeonella oryzae	|	1122943
1	|	Gordonia kroppenstedtii	|	Jongsikchunia kroppenstedtii	|	1121721
1	|	Devosia riboflavina	|	 	|	46914
1	|	Thermobispora bispora	|	 	|	2006
1	|	Cryptobacterium curtum	|	 	|	84163
1	|	Dethiosulfovibrio peptidovorans	|	 	|	47055
1	|	Fusobacterium mortiferum	|	 	|	850
1	|	Fusobacterium varium	|	 	|	856
1	|	Bacteroides coprocola	|	Phocaeicola coprocola	|	310298
1	|	Coprococcus comes	|	 	|	410072
3	|	uncultured Termite	|	 	|	 
1	|	Thermomonospora curvata	|	 	|	2020
1	|	Beutenbergia cavernae	|	 	|	84757
1	|	Dyadobacter fermentans	|	 	|	94254
1	|	Slackia heliotrinireducens	|	 	|	84110
1	|	Jonesia denitrificans	|	 	|	43674
1	|	Helicobacter magdeburgensis	|	 	|	471858
1	|	Bacteroides intestinalis	|	 	|	329854
1	|	Proteus penneri	|	 	|	102862
1	|	Nitratireductor basaltis	|	 	|	472175
1	|	Nitrosococcus halophilus	|	 	|	133539
1	|	Candidatus Ishikawaella	|	 	|	409304
1	|	Achromobacter arsenitoxydans	|	 	|	1147684
1	|	Streptomyces lydicus	|	 	|	47763
1	|	Modestobacter marinus	|	 	|	477641
1	|	Candidatus Desulforudis	|	 	|	471826
1	|	Mycobacterium triplex	|	 	|	47839
1	|	Verrucomicrobia bacterium	|	 	|	2026799
1	|	Marvinbryantia formatexigens	|	 	|	168384
1	|	Kytococcus sedentarius	|	 	|	1276
1	|	Actinospica robiniae	|	 	|	304901
1	|	Nakamurella multipartita	|	 	|	53461
1	|	Catenulispora acidiphila	|	 	|	304895
1	|	Sphaerobacter thermophilus	|	 	|	2057
1	|	Kribbella flavida	|	 	|	182640
1	|	Methylacidiphilum infernorum	|	 	|	511746
1	|	Streptococcus canis	|	 	|	1329
1	|	[Bacteroides] pectinophilus	|	 	|	384638
1	|	Myxococcus fulvus	|	 	|	33
1	|	Geoalkalibacter subterraneus	|	 	|	483547
1	|	Bacteroides plebeius	|	Phocaeicola plebeius	|	310297
1	|	Pelosinus sp.	|	 	|	2293781
1	|	Ktedonobacter racemifer	|	 	|	363277
1	|	Desulfohalobium retbaense	|	 	|	45663
1	|	Desulfotomaculum acetoxidans	|	Desulfofarcimen acetoxidans	|	58138
1	|	Pedobacter heparinus	|	 	|	984
1	|	Chitinophaga pinensis	|	 	|	79329
1	|	Mycobacterium kyorinense	|	 	|	487514
1	|	Candidatus Puniceispirillum	|	 	|	767891
1	|	Novosphingobium subterraneum	|	 	|	48936
1	|	Moorea producens	|	Moorena producens	|	1155739
1	|	Chryseobacterium hispalense	|	 	|	1453492
1	|	Marinomonas posidonica	|	 	|	936476
1	|	Rhizobium alamii	|	 	|	492774
1	|	Glaciecola arctica	|	Paraglaciecola arctica	|	1128911
1	|	Chthoniobacter flavus	|	 	|	191863
1	|	Cellvibrio japonicus	|	 	|	155077
1	|	Borrelia spielmanii	|	Borreliella spielmanii	|	88916
1	|	Heliobacterium modesticaldum	|	Heliomicrobium modesticaldum	|	35701
1	|	Thermus aquaticus	|	 	|	271
1	|	Clostridium sticklandii	|	Acetoanaerobium sticklandii	|	1511
1	|	Streptomyces avicenniae	|	 	|	500153
1	|	Clostridium nexile	|	Tyzzerella nexilis	|	29361
1	|	Clostridium hiranonis	|	Peptacetobacter hiranonis	|	89152
1	|	Mitsuokella multacida	|	 	|	52226
1	|	Providencia rustigianii	|	 	|	158850
1	|	Enterobacter cancerogenus	|	 	|	69218
1	|	Citrobacter youngae	|	 	|	133448
1	|	Citreicella sp.	|	 	|	1960284
1	|	Haliangium ochraceum	|	 	|	80816
1	|	Eggerthella sp.	|	 	|	1929886
1	|	Spirosoma linguale	|	 	|	108
1	|	Chelonobacter oris	|	 	|	505317
1	|	Rheinheimera sp.	|	 	|	1869214
1	|	Vibrio mytili	|	 	|	50718
2	|	unidentified eubacterium	|	bacterium	|	1869227
1	|	Caulobacter segnis	|	 	|	88688
1	|	Acetivibrio cellulolyticus	|	 	|	35830
1	|	Chryseobacterium solincola	|	Kaistella solincola	|	510955
1	|	Caldisericum exile	|	 	|	693075
1	|	Oceanimonas sp.	|	 	|	1930535
1	|	Butyrivibrio crossotus	|	 	|	45851
1	|	Candidatus Azobacteroides	|	 	|	511434
1	|	Actinoplanes missouriensis	|	 	|	1866
1	|	Eubacterium eligens	|	Lachnospira eligens	|	39485
1	|	Dictyoglomus turgidum	|	 	|	513050
1	|	Chlorobaculum parvum	|	 	|	274539
1	|	Chloroherpeton thalassium	|	 	|	100716
1	|	Citromicrobium sp.	|	 	|	2024827
1	|	Eubacterium biforme	|	Holdemanella biformis	|	1735
1	|	Streptobacillus moniliformis	|	 	|	34105
1	|	Ectothiorhodospira sp.	|	 	|	1884224
1	|	Collinsella intestinalis	|	 	|	147207
1	|	Borrelia bissettii	|	Borreliella bissettiae	|	64897
1	|	Kosmotoga olearia	|	 	|	651457
1	|	Tsukamurella paurometabola	|	 	|	2061
1	|	Actinomyces timonensis	|	 	|	1288391
1	|	Planctomyces limnophilus	|	Planctopirus limnophila	|	120
1	|	Pseudomonas caeni	|	Denitrificimonas caeni	|	521720
1	|	Denitrovibrio acetiphilus	|	 	|	118000
1	|	Kangiella koreensis	|	 	|	261964
1	|	Leptotrichia buccalis	|	 	|	40542
1	|	Actinomyces coleocanis	|	Gleimia coleocanis	|	103618
1	|	Anaerococcus tetradius	|	 	|	33036
1	|	Chryseobacterium gleum	|	 	|	250
1	|	Corynebacterium lipophiloflavum	|	 	|	161889
1	|	Corynebacterium pseudogenitalium	|	 	|	38303
1	|	Corynebacterium striatum	|	 	|	43770
1	|	Lactobacillus antri	|	Limosilactobacillus antri	|	227943
1	|	Lactobacillus ultunensis	|	 	|	227945
1	|	Lactobacillus vaginalis	|	Limosilactobacillus vaginalis	|	1633
1	|	Mycobacterium parascrofulaceum	|	 	|	240125
1	|	Roseomonas cervicalis	|	 	|	204525
1	|	Sphingobacterium spiritivorum	|	 	|	258
1	|	Desulfomicrobium baculatum	|	 	|	899
1	|	Sulfurospirillum deleyianum	|	 	|	65553
1	|	Thermanaerovibrio acidaminovorans	|	 	|	81462
1	|	Thermobaculum terrenum	|	 	|	166501
1	|	Acidimicrobium ferrooxidans	|	 	|	53635
1	|	Anaerococcus prevotii	|	 	|	33034
1	|	Sebaldella termitidis	|	 	|	826
1	|	Desulfovibrio salexigens	|	Maridesulfovibrio salexigens	|	880
1	|	Brachyspira murdochii	|	 	|	84378
1	|	Geodermatophilus obscurus	|	 	|	1861
1	|	Gordonia bronchialis	|	 	|	2054
1	|	Meiothermus silvanus	|	 	|	52022
1	|	Chitinilyticum litopenaei	|	 	|	1121276
2	|	Candidatus Rhodoluna	|	Rhodoluna	|	529883
1	|	Pirellula staleyi	|	 	|	125
1	|	Cylindrospermopsis raciborskii	|	 	|	77022
1	|	Raphidiopsis brookii	|	 	|	668331
1	|	Prevotella copri	|	 	|	165179
1	|	Clostridium methylpentosum	|	[Clostridium] methylpentosum	|	84026
1	|	Helicobacter pullorum	|	 	|	35818
1	|	Actinoplanes subtropicus	|	 	|	543632
1	|	Clostridium arbusti	|	 	|	1137848
1	|	Oceanobacillus oncorhynchi	|	 	|	545501
1	|	Treponema primitia	|	 	|	88058
1	|	Treponema azotonutricium	|	Leadbettera azotonutricia	|	150829
1	|	Holdemania filiformis	|	 	|	61171
1	|	Clostridium celatum	|	 	|	36834
1	|	Neisseria cinerea	|	 	|	483
1	|	Neisseria elongata	|	 	|	495
1	|	Neisseria flavescens	|	 	|	484
1	|	Neisseria polysaccharea	|	 	|	489
1	|	Neisseria subflava	|	 	|	28449
1	|	Filifactor alocis	|	 	|	143361
1	|	Gemella haemolysans	|	 	|	1379
1	|	Veillonella dispar	|	 	|	39778
1	|	Deinococcus deserti	|	 	|	310783
1	|	Bacteroides coprophilus	|	Phocaeicola coprophilus	|	387090
1	|	Mycobacterium vulneris	|	 	|	547163
1	|	Ferrimonas balearica	|	 	|	44012
3	|	'Nostoc azollae'	|	 	|	 
1	|	Hirschia maritima	|	 	|	1121961
1	|	Ponticaulis koreensis	|	 	|	1123045
1	|	Dehalogenimonas lykanthroporepellens	|	 	|	552810
1	|	Capnocytophaga sputigena	|	 	|	1019
1	|	Capnocytophaga gingivalis	|	 	|	1017
1	|	Atopobium rimae	|	Lancefieldella rimae	|	1383
1	|	Corynebacterium amycolatum	|	 	|	43765
1	|	Corynebacterium tuberculostearicum	|	 	|	38304
1	|	Enhydrobacter aerosaccus	|	 	|	225324
1	|	Campylobacter rectus	|	 	|	203
1	|	Campylobacter gracilis	|	 	|	824
1	|	Cobetia crustatorum	|	 	|	553385
1	|	Clostridium hylemonae	|	[Clostridium] hylemonae	|	89153
1	|	Thermosediminibacter oceani	|	 	|	291990
1	|	Dethiobacter alkaliphilus	|	 	|	427926
3	|	Galbibacter sp.	|	 	|	 
1	|	Halothiobacillus neapolitanus	|	 	|	927
1	|	Desulfonatronospira thiodismutans	|	 	|	488939
1	|	Helicobacter winghamensis	|	 	|	157268
1	|	Oxalobacter formigenes	|	 	|	847
1	|	Mitsuaria sp.	|	 	|	1890674
1	|	Chryseobacterium piperi	|	 	|	558152
1	|	Lentibacillus sp.	|	 	|	1925746
1	|	Streptomyces toyocaensis	|	 	|	55952
1	|	Leucobacter komagatae	|	 	|	55969
1	|	Cylindrospermum stagnale	|	 	|	142864
1	|	Oscillatoria acuminata	|	 	|	118323
1	|	Actinomadura flavalba	|	 	|	1120938
1	|	Rheinheimera nanhaiensis	|	 	|	1163621
1	|	Amphibacillus jilinensis	|	 	|	1216008
1	|	Kyrpidia tusciae	|	 	|	33943
1	|	Gemella morbillorum	|	 	|	29391
1	|	Sulfurimonas autotrophica	|	 	|	202747
1	|	Brachyspira hyodysenteriae	|	 	|	159
1	|	Luminiphilus syltensis	|	 	|	1341119
1	|	Cedecea davisae	|	 	|	158484
1	|	Syntrophus aciditrophicus	|	 	|	316277
1	|	Nocardiopsis potens	|	 	|	1246458
1	|	Fodinicurvata sediminis	|	 	|	1121832
1	|	Fodinicurvata fenggangensis	|	 	|	1121830
1	|	Leisingera nanhaiensis	|	Sedimentitalea nanhaiensis	|	999627
1	|	Allochromatium vinosum	|	 	|	1049
1	|	Halanaerobium praevalens	|	 	|	2331
1	|	Arcobacter nitrofigilis	|	 	|	28199
1	|	Ilyobacter polytropus	|	 	|	167642
1	|	Aminobacterium colombiense	|	 	|	81468
1	|	Asticcacaulis excentricus	|	 	|	78587
1	|	Spirochaeta smaragdinae	|	Sediminispirochaeta smaragdinae	|	55206
1	|	Acetohalobium arabaticum	|	 	|	28187
1	|	Bacillus gaemokensis	|	 	|	574375
1	|	Bacillus manliponensis	|	 	|	574376
1	|	Anaplasma centrale	|	 	|	769
1	|	Halomonas zhanjiangensis	|	 	|	1121960
1	|	Isosphaera pallida	|	 	|	128
3	|	Bacteroidetes oral	|	 	|	 
3	|	Lachnospiraceae oral	|	 	|	 
1	|	Lactobacillus coleohominis	|	Limosilactobacillus coleohominis	|	181675
1	|	Desulfobulbus propionicus	|	 	|	894
1	|	Campylobacter volucris	|	 	|	1031542
1	|	Sideroxydans lithotrophicus	|	 	|	63745
1	|	Thermovirga lienii	|	 	|	336261
1	|	Spirillospora albida	|	 	|	58123
1	|	Hirschia baltica	|	 	|	2724
1	|	Rubidibacter lacunae	|	 	|	582514
1	|	Hyphomicrobium denitrificans	|	 	|	53399
1	|	Coraliomargarita akajimensis	|	 	|	395922
1	|	Streptomyces celluloflavus	|	 	|	58344
1	|	Intrasporangium sp.	|	 	|	1925024
1	|	Aminomonas paucivorans	|	 	|	81412
1	|	Roseburia hominis	|	 	|	301301
1	|	Oribacterium sinus	|	 	|	237576
1	|	Prevotella bergensis	|	 	|	242750
1	|	Weissella paramesenteroides	|	 	|	1249
1	|	Lactobacillus amylolyticus	|	 	|	83683
1	|	Corynebacterium genitalium	|	 	|	38288
1	|	Brevibacterium mcbrellneri	|	 	|	53363
1	|	Oceanobacillus manasiensis	|	 	|	586413
1	|	Terribacillus aidingensis	|	 	|	586416
1	|	Desulfurivibrio alkaliphilus	|	 	|	427923
1	|	Alteromonas australica	|	 	|	589873
1	|	Cellulomonas fimi	|	 	|	1708
1	|	Acidaminococcus fermentans	|	 	|	905
1	|	Actinobacillus minor	|	 	|	51047
1	|	Aeromonas fluvialis	|	 	|	591962
1	|	Rickettsiella grylli	|	 	|	59196
1	|	Abiotrophia defectiva	|	 	|	46125
1	|	Anaerobaculum hydrogeniformans	|	Acetomicrobium hydrogeniformans	|	649746
1	|	Catonella morbi	|	 	|	43997
1	|	Dialister invisus	|	 	|	218538
1	|	Nonlabens dokdonensis	|	 	|	328515
1	|	Eubacterium saphenum	|	[Eubacterium] saphenum	|	51123
1	|	Amycolatopsis halophila	|	Haloechinothrix halophila	|	1069073
1	|	[Cellvibrio] gilvus	|	Cellulomonas gilvus	|	11
1	|	Francisella guangzhouensis	|	Allofrancisella guangzhouensis	|	594679
1	|	Rhodopirellula sp.	|	 	|	2024855
1	|	Tolumonas auensis	|	 	|	43948
1	|	Methylosinus trichosporium	|	 	|	426
2	|	Desulfovibrio fructosovorans	|	Solidesulfovibrio fructosivorans	|	878
1	|	Peptostreptococcus stomatis	|	 	|	341694
1	|	Paenibacillus chondroitinus	|	 	|	59842
1	|	Brenneria sp.	|	 	|	1945590
1	|	Nautilia profundicola	|	 	|	244787
1	|	Meiothermus rufus	|	 	|	604332
1	|	Caldicellulosiruptor obsidiansis	|	 	|	717609
1	|	Clostridium saccharolyticum	|	Lacrimispora saccharolytica	|	84030
1	|	Pluralibacter gergoviae	|	 	|	61647
1	|	Arenibacter algicola	|	 	|	616991
1	|	Aquimarina agarilytica	|	 	|	1087449
1	|	Roseburia inulinivorans	|	 	|	360807
1	|	Granulicatella elegans	|	 	|	137732
1	|	Prevotella tannerae	|	Alloprevotella tannerae	|	76122
1	|	Marinobacter nanhaiticus	|	 	|	1305740
1	|	Azoarcus sp.	|	 	|	29544
1	|	Kingella oralis	|	 	|	505
1	|	Shimwellia blattae	|	 	|	563
1	|	Thiorhodovibrio sp.	|	 	|	61594
1	|	Phyllobacteriaceae bacterium	|	 	|	1871068
1	|	Zobellia galactanivorans	|	 	|	63186
1	|	Caldicellulosiruptor hydrothermalis	|	 	|	413888
1	|	Caldicellulosiruptor owensensis	|	 	|	55205
3	|	Thalassiobium sp.	|	 	|	 
1	|	Brevundimonas subvibrioides	|	 	|	74313
1	|	Aeromonas sanarellii	|	 	|	633415
1	|	Aeromonas taiwanensis	|	 	|	633417
1	|	Erwinia billingiae	|	 	|	182337
1	|	Thermincola potens	|	 	|	863643
1	|	Nostoc punctiforme	|	 	|	272131
1	|	Shewanella violacea	|	 	|	60217
1	|	Cardiobacterium hominis	|	 	|	2718
1	|	Granulicatella adiacens	|	 	|	46124
1	|	Selenomonas flueggei	|	 	|	135080
1	|	Thermocrinis albus	|	 	|	136094
1	|	Legionella longbeachae	|	 	|	450
1	|	Acidobacteria bacterium	|	 	|	1978231
1	|	Deferribacter desulfuricans	|	 	|	197162
1	|	Starkeya novella	|	 	|	921
3	|	Dechlorosoma suillum	|	 	|	 
1	|	Segniliparus rotundus	|	 	|	286802
1	|	Scardovia inopinata	|	 	|	78259
1	|	Simonsiella muelleri	|	 	|	72
1	|	Cyclobacterium qasimii	|	 	|	1350429
1	|	Winogradskyella psychrotolerans	|	 	|	1344585
1	|	Tatumella morbirosei	|	 	|	642227
1	|	Clostridium lentocellum	|	Cellulosilyticum lentocellum	|	29360
1	|	Microchaete sp.	|	 	|	29416
1	|	Desulfovibrio aespoeensis	|	Pseudodesulfovibrio aespoeensis	|	182210
1	|	Syntrophothermus lipocalidus	|	 	|	86170
1	|	Marivirga tractuosa	|	 	|	1006
3	|	Silicibacter sp.	|	 	|	 
1	|	Silicibacter lacuscaerulensis	|	Ruegeria lacuscaerulensis	|	55218
1	|	Desulfarculus baarsii	|	 	|	453230
1	|	Arcanobacterium haemolyticum	|	 	|	28264
1	|	Gordonia neofelifaecis	|	 	|	945692
1	|	Desulfovibrio termitidis	|	Cupidesulfovibrio termitidis	|	42252
1	|	Thermaerobacter marianensis	|	 	|	73919
1	|	Corynebacterium kroppenstedtii	|	 	|	161879
1	|	Syntrophobotulus glycolicus	|	 	|	51197
1	|	Aeromonas sobria	|	 	|	646
1	|	Desulfosporosinus acidiphilus	|	 	|	885581
1	|	Rhodomicrobium vannielii	|	 	|	1069
1	|	Aeromonas rivuli	|	 	|	648794
1	|	Thermovibrio ammonificans	|	 	|	228745
1	|	Aeromonas eucrenophila	|	 	|	649
1	|	Leadbetterella byssophila	|	 	|	316068
1	|	Truepera radiovictrix	|	 	|	332249
1	|	Bacillus cellulosilyticus	|	Evansella cellulosilytica	|	1413
1	|	Aneurinibacillus aneurinilyticus	|	 	|	1391
1	|	Corynebacterium ammoniagenes	|	 	|	1697
3	|	Halothece sp.	|	 	|	 
1	|	Desulfobacula toluolica	|	 	|	28223
1	|	Synergistetes bacterium	|	 	|	2268202
1	|	Aeromonas schubertii	|	 	|	652
1	|	Desulfurispirillum indicum	|	 	|	936456
1	|	Zunongwangia profunda	|	 	|	398743
3	|	Frankia symbiont	|	 	|	 
1	|	Halanaerobium hydrogeniformans	|	 	|	656519
1	|	Gordonibacter pamelaeae	|	 	|	471189
1	|	Ruminococcus torques	|	[Ruminococcus] torques	|	33039
1	|	Ruminococcus bromii	|	 	|	40518
1	|	Legionella drancourtii	|	 	|	168933
1	|	Acetobacter pomorum	|	 	|	65959
1	|	Mesotoga prima	|	 	|	1184387
1	|	Olsenella sp.	|	 	|	2042683
1	|	Fimbriimonas ginsengisoli	|	 	|	1005039
1	|	Corynebacterium resistens	|	 	|	258224
1	|	Ethanoligenens harbinense	|	 	|	253239
1	|	Candidatus Regiella	|	 	|	568988
1	|	Methylocapsa aurea	|	 	|	663610
1	|	Streptomyces niger	|	 	|	66373
1	|	Streptomyces yerevanensis	|	 	|	66378
1	|	Streptomyces roseoverticillatus	|	 	|	66429
1	|	Spirochaeta thermophila	|	 	|	154
1	|	Bacillus smithii	|	 	|	1479
1	|	Subdoligranulum sp.	|	 	|	2053618
1	|	Planktomarina temperata	|	 	|	1284658
1	|	Thermodesulfatator indicus	|	 	|	171695
1	|	Bacteroides salanitronis	|	Phocaeicola salanitronis	|	376805
1	|	Propionibacterium freudenreichii	|	 	|	1744
1	|	Pasteurella dagmatis	|	 	|	754
1	|	Serratia odorifera	|	 	|	618
1	|	Streptomyces atroolivaceus	|	 	|	66869
1	|	Streptomyces catenulae	|	 	|	66875
1	|	Microvirga aerilata	|	 	|	670292
1	|	Oceanithermus profundus	|	 	|	187137
1	|	Candidatus Methylomirabilis	|	 	|	1170227
1	|	Streptomyces mutabilis	|	 	|	67332
1	|	Methylomicrobium buryatense	|	Methylotuvimicrobium buryatense	|	95641
1	|	Methylocaldum szegediense	|	 	|	73780
1	|	Pseudonocardia dioxanivorans	|	 	|	240495
1	|	Grimontia hollisae	|	 	|	673
1	|	Vibrio metschnikovii	|	 	|	28172
1	|	Photobacterium damselae	|	 	|	38293
3	|	Francisella cf.	|	 	|	 
1	|	Bulleidia extructa	|	 	|	118748
1	|	Segniliparus rugosus	|	 	|	286804
1	|	Alloprevotella rava	|	 	|	671218
1	|	Johnsonella ignava	|	 	|	43995
1	|	Selenomonas infelix	|	 	|	135082
1	|	Gilvimarinus agarilyticus	|	 	|	679259
1	|	Helicobacter mustelae	|	 	|	217
1	|	Bacteroides coprosuis	|	 	|	151276
1	|	Streptomyces hygroscopicus	|	 	|	1912
1	|	Lechevalieria aerocolonigenes	|	Lentzea aerocolonigenes	|	68170
1	|	Streptomyces durhamensis	|	 	|	68194
1	|	Streptomyces flavochromogenes	|	 	|	68199
1	|	Streptomyces iakyrus	|	 	|	68219
1	|	Streptomyces katrae	|	 	|	68223
1	|	Streptomyces mirabilis	|	 	|	68239
1	|	Granulicella mallensis	|	 	|	940614
1	|	Listeria seeligeri	|	 	|	1640
1	|	Citromicrobium bathyomarinum	|	 	|	72174
1	|	Bartonella rochalimae	|	 	|	395923
1	|	Martelella sp.	|	 	|	1969699
1	|	Chromobacterium piscinae	|	 	|	686831
1	|	Prevotella multisaccharivorax	|	 	|	310514
